"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-06-25",,,"22.2",,"19.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-06-26",,,"24.4",,"20.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-06-27","1.5",,"24.0",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-06-28","20.6",,"23.0",,"18.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-06-29","1.0",,"23.2",,"20.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-06-30","0.0",,"24.9",,"21.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-01",,,"25.2",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-02",,,"26.1","31.6","20.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-03",,,"27.6",,"20.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-04","0.0",,"27.9","33.4","23.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-05","0.0",,"26.8","33.2",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-06",,,"25.6",,"21.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-07",,,"26.2",,"21.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-08",,,"26.1",,"22.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-09",,,"25.8",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-10",,,"26.6",,"22.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-11",,,"26.7",,"22.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-12",,,"26.9",,"22.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-13",,,"27.2",,"22.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-14",,,"25.9",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-15",,,"26.3",,"21.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-16",,,"25.8",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-17",,,"27.3",,"21.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-18",,,"25.5",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-19",,,"25.8",,"22.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-20",,,"25.4",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-21",,,"26.8",,"22.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-22",,,"26.9",,"23.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-23",,,"28.9",,"23.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-24","38.6",,"22.8",,"17.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-25","1.0",,"24.9",,"21.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-26","0.0",,"26.1",,"22.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-27",,,"25.7",,"22.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-28",,,"25.8",,"22.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-29",,,"26.4",,"22.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-30",,,"27.2",,"23.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-07-31",,,"27.2",,"24.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-01",,,"27.9",,"24.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-02",,,"28.3",,"24.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-03",,,"27.9",,"24.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-04",,,"28.0",,"24.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-05",,,"27.9",,"23.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-06",,,"27.3",,"23.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-07",,,"27.8",,"23.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-08",,,"27.9",,"23.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-09",,,"27.8",,"24.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-10",,,"27.3",,"23.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-11",,,"25.7",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-12",,,"25.3",,"20.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-13",,,"25.2",,"21.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-14",,,"25.5",,"20.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-15",,,"26.6",,"21.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-16",,,"26.0",,"21.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-17","1.0",,"25.7",,"23.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-18","0.3",,"27.1",,"22.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-19","0.3",,"27.9",,"23.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-20","0.0",,"26.6",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-21",,,"25.9",,"20.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-22",,,"26.5",,"22.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-23",,,"27.0",,"22.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-24",,,"26.6",,"23.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-25",,,"27.1",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-26",,,"26.1",,"22.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-27",,,"26.5",,"23.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-28",,,"27.6",,"23.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-29",,,"26.9",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-30",,,"26.2",,"22.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-08-31",,,"27.2",,"22.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-01",,,"27.6",,"23.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-02",,,"27.5",,"24.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-03",,,"27.1",,"23.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-04",,,"25.9",,"22.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-05",,,"25.6",,"21.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-06","0.8",,"21.8",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-07","26.7",,"23.4",,"19.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-08","0.0",,"24.0",,"20.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-09",,,"23.1",,"20.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-10",,,"22.2",,"19.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-11",,,"20.2",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-12","2.3",,"21.3",,"16.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-13","0.0",,"22.9",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-14","36.3",,"20.1",,"17.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-15","19.8",,"23.3",,"19.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-16","0.0",,"24.2","28.7","19.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-18",,,"21.7",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-19","0.0",,"21.8",,"18.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-20","0.0",,"22.6","27.1","17.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-21","0.0",,"23.3","28.1","20.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-22",,,"22.6",,"18.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-23",,,"21.9","28.4","17.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-24",,,"21.7",,"16.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-25",,,"15.8",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-26","1.0",,"14.7",,"13.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-27","2.3",,"16.3",,"13.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-28","0.3",,"18.7",,"16.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-29","0.0",,"20.7","25.9","17.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-09-30","0.0",,"19.9","22.4",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-01","8.4","10.0","21.7",,"18.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-02","1.0",,"19.9","24.2",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-03","0.0",,"20.3",,"16.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-04",,,"17.7",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-05",,,"17.8",,"14.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-06","0.0",,"17.9","23.2","14.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-07",,,"18.4",,"14.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-08","0.0",,"18.1","23.8","13.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-09","0.0",,"17.9","21.7",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-10",,,"18.1","23.1","13.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-11",,,"17.2",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-12","0.0",,"19.1",,"14.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-13","0.0",,"18.7",,"17.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-14","0.0",,"18.9",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-15","0.0",,"18.7",,"16.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-16","0.0",,"19.2","24.1","17.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-17","0.3",,"18.9",,"17.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-18","6.6","10.0","19.7","23.8","18.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-19","0.0",,"19.2",,"17.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-20","0.0",,"18.7","22.9",
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-21","11.9",,"16.7","19.0","14.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-22","3.8",,"17.2","22.0","14.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-23","0.0",,"17.4",,"15.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-24","0.0",,"17.5",,"15.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-25","6.1","10.0","10.9",,"8.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-26","0.3",,"14.3",,"8.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-27","0.0",,"16.3",,"11.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-28",,,"17.3",,"13.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-29",,,"17.2",,"12.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-30",,,"16.1",,"11.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-10-31",,,"16.8",,"12.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-01",,,"17.2",,"12.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-02",,,"17.5",,"15.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-03",,,"17.4",,"15.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-04",,,"17.7",,"14.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-05",,,"16.7",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-06",,,"15.8",,"13.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-07",,,"15.7",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-08",,,"15.0",,"11.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-09",,,"15.2",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-10",,,"15.1",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-11",,,"14.7",,"12.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-12",,,"15.0",,"12.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-13",,,"12.3",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-14",,,"11.0",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-15","0.5",,"9.7",,"8.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-16","18.0","10.0","9.2",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-17","5.8",,"10.7",,"8.1"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-18","0.0",,"12.1",,"10.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-19","2.0",,"14.7",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-20","25.7","10.0","11.9",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-21","0.3",,"14.4",,"11.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-22","0.0",,"11.9",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-23","0.5",,"10.4",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-24","0.0",,"10.2",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-25","0.0",,"10.2",,"7.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-26",,,"12.7",,"8.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-27",,,"16.6",,"12.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-28","4.6",,"12.4",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-29","26.7","20.0","7.7",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-11-30","5.8",,"6.4",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-01","6.1",,"5.6",,"4.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-02","0.0",,"9.0",,"5.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-03",,,"10.9",,"8.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-04",,,"11.8",,"10.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-05","7.1","10.0","10.3",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-06","21.6","10.0","6.6",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-07","3.3",,"5.0",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-08","0.0",,"6.5",,"2.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-09",,,"10.8",,"5.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-10","5.1","10.0","10.6",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-11","36.3","30.0","7.2",,"6.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-12","0.8",,"5.6",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-13","3.6",,"7.1",,"3.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-14","0.0",,"9.0",,"6.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-15",,,"13.0",,"9.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-16",,,"13.9",,"10.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-17","1.3",,"10.7",,"9.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-18","0.3",,"9.7",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-19","24.4","20.0","4.4",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-20","2.8",,"4.4",,"2.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-21","0.0",,"7.4",,"4.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-22",,,"9.6",,"6.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-23",,,"10.8",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-24",,,"11.3",,"6.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-25","20.8","20.0","5.2",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-26","6.6",,"3.3",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-27","1.8",,"4.2",,"0.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-28","0.0",,"6.0",,"3.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-29",,,"6.5",,"4.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-30",,,"5.6",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2018-12-31",,,"6.0",,"3.9"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-01",,,"6.0",,"3.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-02",,,"6.1",,"5.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-03","1.5",,"5.4",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-04","15.7","10.0","3.9",,"3.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-05","1.5",,"3.3",,"2.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-06","3.8",,"3.3",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-07","1.5",,"2.0",,"0.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-08","2.3",,"0.6",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-09","0.0",,"4.3",,"-1.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-10","0.0",,"11.4",,"5.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-11","2.0",,"8.9",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-12","21.1",,"4.5",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-13","4.8",,"3.9",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-14","0.0",,"6.7",,"3.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-15","4.8","10.0","4.3",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-16","7.6",,"4.5",,"1.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-17","0.0",,"7.4",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-18",,,"8.6",,"3.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-19",,,"10.0",,"6.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-20",,,"10.9",,"7.4"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-21",,,"8.3",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-22",,,"7.5",,"5.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-23",,,"10.2",,"6.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-24",,,"12.7",,"9.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-25","0.0",,"12.7",,"7.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-26","0.0",,"11.7",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-27","1.5",,"6.9",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-28","1.0",,"8.9",,"5.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-29","0.0",,"13.5",,"8.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-30",,,"14.1",,"11.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-01-31",,,"11.6",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-01","9.1","10.0","8.9",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-02","0.3",,"10.6",,"5.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-03","0.0",,"13.1",,"9.0"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-04",,,"13.6",,"8.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-05",,,"9.8",,"7.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-06","1.5",,"8.4",,"7.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-07","1.0",,"6.7",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-08","2.8",,"6.8",,"5.8"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-09","0.3",,"5.9",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-10","0.0",,"5.8",,"3.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-11",,,"9.6",,"3.2"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-12",,,"11.8",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-13","11.4","10.0","5.8",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-14","12.2",,"5.8",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-15","1.0",,"5.9",,"4.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-16","1.3",,"6.2",,"4.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-17","0.0",,"6.8",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-18","0.0",,"6.8",,"2.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-19",,,"8.5",,"3.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-20",,,"6.2",,"3.5"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-21",,,"7.2",,"3.6"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-22",,,"7.5",,"3.3"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-23","5.6","10.0","2.8",,
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-24","6.6",,"2.1",,"0.7"
"TUM00017064","ISTANBUL BOLGE KARTAL, TU","2019-02-25","3.6",,"5.2",,"2.2"
