DATE,GENERAL_DAM_OCCUPANCY_RATE,GENERAL_DAM_RESERVED_WATER,DateTime,Condition,Rain,MaxTemp,MinTemp,SunRise,SunSet,MoonRise,MoonSet,AvgWind,AvgHumidity,AvgPressure
2015-05-30,92.37,802,30.05.2015,Partly cloudy,0.0,21,15,05:36:00,20:28:00,17:14:00,3:42:00,13,63,1015
2015-05-31,92.26,801,31.05.2015,Sunny,0.0,22,14,05:35:00,20:29:00,18:13:00,4:15:00,7,59,1017
2015-06-01,92.19,801,06.01.2015,Overcast,2.1,4,3,08:29:00,17:51:00,19:23:00,8:52:00,48,76,1012
2015-06-02,91.93,799,06.02.2015,Sunny,1.41,15,7,08:10:00,18:27:00,21:1:00,9:6:00,14,69,1010
2015-06-03,91.7,797,06.03.2015,Partly cloudy,0.0,15,9,07:32:00,19:0:00,19:51:00,7:38:00,13,62,1019
2015-06-04,91.39,794,06.04.2015,Partly cloudy,7.79,16,10,06:40:00,19:34:00,21:33:00,7:41:00,14,72,1008
2015-06-05,91.18,792,06.05.2015,Sunny,0.0,23,16,05:57:00,20:6:00,22:20:00,7:39:00,12,59,1014
2015-06-06,90.91,790,06.06.2015,Partly cloudy,0.07,23,19,05:33:00,20:33:00,23:36:00,9:18:00,26,76,1017
2015-06-07,90.77,789,06.07.2015,Sunny,0.0,26,20,05:38:00,20:39:00,23:33:00,10:31:00,11,66,1016
2015-06-08,90.5,786,06.08.2015,Sunny,0.0,30,23,06:04:00,20:15:00,,0:57:00,16,74,1010
2015-06-09,90.3,784,06.09.2015,Patchy rain possible,0.89,26,21,06:35:00,19:30:00,12:14:00,14:56:00,17,67,1012
2015-06-10,90.05,782,06.10.2015,Cloudy,4.14,19,17,07:05:00,18:39:00,12:50:00,15:12:00,12,84,1010
2015-06-11,89.83,780,06.11.2015,Cloudy,0.06,15,12,07:41:00,17:55:00,2:29:00,15:26:00,18,83,1021
2015-06-12,89.56,778,06.12.2015,Sunny,0.0,11,7,08:14:00,17:36:00,3:8:00,14:54:00,2,58,1034
2015-06-13,89.27,775,13.06.2015,Sunny,0.01,26,19,05:32:00,20:37:00,3:19:00,17:14:00,18,64,1016
2015-06-14,88.83,772,14.06.2015,Sunny,0.0,26,19,05:32:00,20:37:00,4:0:00,18:19:00,5,61,1014
2015-06-15,88.52,769,15.06.2015,Sunny,2.25,25,21,05:32:00,20:38:00,4:45:00,19:22:00,7,62,1012
2015-06-16,88.16,766,16.06.2015,Sunny,0.95,28,22,05:32:00,20:38:00,5:35:00,20:19:00,13,63,1009
2015-06-17,87.99,764,17.06.2015,Patchy rain possible,2.23,25,21,05:32:00,20:39:00,6:28:00,21:11:00,13,70,1009
2015-06-18,87.67,762,18.06.2015,Thundery outbreaks possible,0.04,25,20,05:32:00,20:39:00,7:25:00,21:57:00,20,78,1006
2015-06-19,88.86,772,19.06.2015,Partly cloudy,1.2,23,19,05:32:00,20:39:00,8:22:00,22:37:00,23,73,1007
2015-06-20,88.63,770,20.06.2015,Sunny,0.0,24,18,05:32:00,20:39:00,9:20:00,23:13:00,8,60,1010
2015-06-21,88.45,768,21.06.2015,Sunny,0.0,26,19,05:32:00,20:40:00,10:18:00,23:45:00,12,57,1010
2015-06-22,88.21,766,22.06.2015,Cloudy,0.19,22,19,05:32:00,20:40:00,11:15:00,,26,79,1014
2015-06-23,87.89,763,23.06.2015,Thundery outbreaks possible,6.42,23,19,05:33:00,20:40:00,0:11:00,12:14:00,19,74,1013
2015-06-24,87.7,762,24.06.2015,Sunny,0.09,24,18,05:33:00,20:40:00,13:8:00,12:43:00,7,70,1014
2015-06-25,87.46,760,25.06.2015,Sunny,0.02,24,18,05:33:00,20:40:00,14:4:00,1:12:00,11,65,1013
2015-06-26,87.17,757,26.06.2015,Sunny,0.01,24,19,05:34:00,20:40:00,15:1:00,1:42:00,12,59,1011
2015-06-27,86.91,755,27.06.2015,Sunny,0.0,24,19,05:34:00,20:40:00,15:59:00,2:13:00,20,64,1009
2015-06-28,86.63,752,28.06.2015,Sunny,0.08,25,19,05:34:00,20:40:00,16:59:00,2:48:00,13,59,1011
2015-06-29,86.31,750,29.06.2015,Sunny,0.5,25,19,05:35:00,20:40:00,17:58:00,3:28:00,11,64,1015
2015-06-30,86.1,748,30.06.2015,Sunny,0.0,25,20,05:35:00,20:40:00,18:57:00,4:12:00,12,58,1017
2015-07-01,85.81,745,07.01.2015,Blizzard,1.29,3,-2,08:29:00,17:52:00,20:19:00,9:30:00,41,78,1028
2015-07-02,85.57,743,07.02.2015,Overcast,0.04,10,5,08:09:00,18:28:00,21:57:00,9:35:00,27,82,1015
2015-07-03,85.28,741,07.03.2015,Overcast,0.14,9,7,07:30:00,19:1:00,20:47:00,8:6:00,43,83,1021
2015-07-04,84.92,738,07.04.2015,Overcast,7.81,9,6,06:38:00,19:35:00,22:31:00,8:16:00,17,79,1011
2015-07-05,84.91,738,07.05.2015,Sunny,4.16,24,17,05:56:00,20:7:00,23:15:00,8:27:00,8,66,1012
2015-07-06,84.71,736,07.06.2015,Partly cloudy,0.02,23,19,05:33:00,20:34:00,,10:24:00,30,73,1019
2015-07-07,84.42,733,07.07.2015,Sunny,0.0,28,21,05:39:00,20:39:00,,11:41:00,19,65,1015
2015-07-08,84.17,731,07.08.2015,Sunny,0.04,30,24,06:05:00,20:14:00,12:1:00,14:3:00,29,68,1012
2015-07-09,83.86,729,07.09.2015,Sunny,0.13,27,25,06:36:00,19:28:00,1:6:00,15:46:00,26,60,1014
2015-07-10,83.61,726,07.10.2015,Partly cloudy,1.78,21,17,07:07:00,18:37:00,1:47:00,15:49:00,11,74,1010
2015-07-11,83.37,724,07.11.2015,Cloudy,0.34,15,13,07:42:00,17:54:00,3:26:00,15:55:00,17,82,1024
2015-07-12,83.16,722,07.12.2015,Sunny,0.0,13,7,08:15:00,17:36:00,4:5:00,15:25:00,5,63,1032
2015-07-13,82.85,720,13.07.2015,Sunny,0.0,27,20,05:43:00,20:36:00,3:29:00,18:11:00,18,58,1014
2015-07-14,82.57,717,14.07.2015,Sunny,0.02,27,19,05:44:00,20:36:00,4:20:00,19:4:00,13,64,1013
2015-07-15,82.35,715,15.07.2015,Sunny,0.0,27,20,05:45:00,20:35:00,5:14:00,19:52:00,14,68,1016
2015-07-16,82.1,713,16.07.2015,Sunny,0.0,28,20,05:45:00,20:35:00,6:11:00,20:34:00,19,64,1017
2015-07-17,81.87,711,17.07.2015,Sunny,0.0,27,21,05:46:00,20:34:00,7:9:00,21:12:00,27,63,1019
2015-07-18,81.65,709,18.07.2015,Sunny,0.0,28,21,05:47:00,20:33:00,8:7:00,21:45:00,26,59,1016
2015-07-19,81.43,707,19.07.2015,Sunny,0.0,29,22,05:48:00,20:33:00,9:4:00,22:16:00,30,56,1015
2015-07-20,81.24,706,20.07.2015,Sunny,0.0,27,21,05:49:00,20:32:00,10:1:00,22:45:00,24,68,1011
2015-07-21,80.99,704,21.07.2015,Sunny,0.0,29,20,05:50:00,20:31:00,10:57:00,23:14:00,20,66,1012
2015-07-22,80.71,701,22.07.2015,Sunny,0.0,28,22,05:50:00,20:30:00,11:53:00,23:43:00,30,69,1015
2015-07-23,80.39,698,23.07.2015,Sunny,0.0,28,22,05:51:00,20:29:00,0:49:00,,31,71,1011
2015-07-24,80.11,696,24.07.2015,Sunny,0.0,28,22,05:52:00,20:29:00,13:47:00,12:13:00,17,76,1009
2015-07-25,79.85,694,25.07.2015,Sunny,0.0,27,21,05:53:00,20:28:00,14:44:00,12:46:00,6,78,1009
2015-07-26,79.61,692,26.07.2015,Sunny,0.0,30,23,05:54:00,20:27:00,15:43:00,1:23:00,9,56,1007
2015-07-27,79.37,689,27.07.2015,Sunny,0.0,31,24,05:55:00,20:26:00,16:41:00,2:4:00,10,61,1006
2015-07-28,79.06,687,28.07.2015,Sunny,0.0,33,24,05:56:00,20:25:00,17:38:00,2:51:00,10,55,1007
2015-07-29,78.79,684,29.07.2015,Sunny,0.0,33,25,05:57:00,20:24:00,18:32:00,3:46:00,23,52,1008
2015-07-30,78.57,682,30.07.2015,Sunny,0.0,35,25,05:58:00,20:23:00,19:23:00,4:46:00,22,57,1007
2015-07-31,78.21,679,31.07.2015,Sunny,0.0,31,24,05:59:00,20:22:00,20:9:00,5:53:00,25,67,1008
2015-08-01,77.84,676,08.01.2015,Cloudy,0.7,-1,-2,08:29:00,17:53:00,21:16:00,10:3:00,23,76,1038
2015-08-02,77.53,673,08.02.2015,Partly cloudy,8.4,7,4,08:08:00,18:29:00,22:53:00,10:3:00,13,83,1007
2015-08-03,77.19,670,08.03.2015,Overcast,0.07,8,7,07:28:00,19:3:00,21:44:00,8:35:00,42,79,1024
2015-08-04,76.93,668,08.04.2015,Sunny,0.05,10,6,06:37:00,19:36:00,23:29:00,8:56:00,24,66,1017
2015-08-05,76.63,666,08.05.2015,Partly cloudy,10.09,17,14,05:54:00,20:8:00,,9:23:00,17,87,1015
2015-08-06,76.32,663,08.06.2015,Partly cloudy,0.59,21,17,05:32:00,20:34:00,12:16:00,11:32:00,19,80,1015
2015-08-07,76.06,661,08.07.2015,Sunny,0.0,29,21,05:40:00,20:38:00,12:8:00,0:50:00,27,65,1011
2015-08-08,75.68,657,08.08.2015,Sunny,0.04,29,24,06:06:00,20:13:00,12:43:00,15:6:00,29,65,1015
2015-08-09,75.32,654,08.09.2015,Partly cloudy,0.18,26,22,06:37:00,19:26:00,2:0:00,16:31:00,26,62,1016
2015-08-10,75.05,652,08.10.2015,Overcast,0.36,20,17,07:08:00,18:35:00,2:44:00,16:22:00,28,81,1015
2015-08-11,74.74,649,08.11.2015,Sunny,0.05,14,12,07:43:00,17:53:00,4:21:00,16:23:00,11,76,1026
2015-08-12,74.42,646,08.12.2015,Overcast,0.02,12,10,08:16:00,17:36:00,5:1:00,15:58:00,25,80,1033
2015-08-13,74.18,644,13.08.2015,Sunny,0.0,29,23,06:11:00,20:6:00,5:1:00,19:11:00,9,66,1011
2015-08-14,73.87,642,14.08.2015,Sunny,0.0,30,23,06:12:00,20:5:00,5:58:00,19:46:00,10,64,1011
2015-08-15,73.57,639,15.08.2015,Sunny,0.0,30,24,06:13:00,20:3:00,6:56:00,20:18:00,13,65,1010
2015-08-16,73.22,636,16.08.2015,Sunny,0.0,31,23,06:14:00,20:2:00,7:53:00,20:48:00,8,66,1009
2015-08-17,72.93,634,17.08.2015,Sunny,0.0,31,24,06:15:00,20:1:00,8:49:00,21:17:00,9,59,1008
2015-08-18,72.59,631,18.08.2015,Sunny,0.07,30,24,06:16:00,19:59:00,9:45:00,21:46:00,13,67,1009
2015-08-19,72.32,628,19.08.2015,Sunny,0.0,30,24,06:17:00,19:58:00,10:40:00,22:15:00,22,68,1012
2015-08-20,71.95,625,20.08.2015,Sunny,0.0,30,24,06:18:00,19:56:00,11:37:00,22:46:00,25,70,1013
2015-08-21,71.6,622,21.08.2015,Partly cloudy,0.2,28,24,06:19:00,19:55:00,0:33:00,23:21:00,25,70,1014
2015-08-22,71.28,619,22.08.2015,Cloudy,0.67,26,23,06:20:00,19:53:00,13:31:00,23:59:00,29,71,1012
2015-08-23,71.24,619,23.08.2015,Partly cloudy,0.47,26,22,06:21:00,19:52:00,14:27:00,,24,68,1013
2015-08-24,71.05,617,24.08.2015,Sunny,0.01,26,22,06:22:00,19:50:00,15:24:00,12:42:00,21,62,1015
2015-08-25,70.7,614,25.08.2015,Sunny,0.0,28,22,06:23:00,19:49:00,16:18:00,1:32:00,23,60,1016
2015-08-26,70.42,612,26.08.2015,Sunny,0.01,27,21,06:24:00,19:47:00,17:10:00,2:28:00,22,62,1017
2015-08-27,70.1,609,27.08.2015,Sunny,0.0,27,21,06:25:00,19:46:00,17:58:00,3:31:00,24,64,1018
2015-08-28,69.77,606,28.08.2015,Sunny,0.0,28,20,06:26:00,19:44:00,18:42:00,4:38:00,23,64,1019
2015-08-29,69.56,604,29.08.2015,Sunny,0.0,29,21,06:27:00,19:43:00,19:24:00,5:50:00,20,58,1020
2015-08-30,69.26,602,30.08.2015,Sunny,0.0,29,22,06:28:00,19:41:00,20:3:00,7:3:00,20,58,1020
2015-08-31,68.98,599,31.08.2015,Sunny,0.0,28,22,06:29:00,19:39:00,20:41:00,8:17:00,24,67,1019
2015-09-01,68.61,596,09.01.2015,Partly cloudy,0.12,4,-1,08:29:00,17:54:00,22:12:00,10:33:00,21,74,1032
2015-09-02,68.32,593,09.02.2015,Overcast,0.73,5,3,08:07:00,18:30:00,23:50:00,10:32:00,27,79,1008
2015-09-03,68.04,591,09.03.2015,Cloudy,0.12,9,7,07:27:00,19:4:00,22:41:00,9:6:00,28,82,1023
2015-09-04,67.72,588,09.04.2015,Overcast,0.03,9,7,06:35:00,19:37:00,,9:41:00,42,75,1015
2015-09-05,67.34,585,09.05.2015,Sunny,0.0,20,13,05:53:00,20:9:00,12:6:00,10:22:00,22,68,1015
2015-09-06,67.05,582,09.06.2015,Sunny,0.02,22,16,05:32:00,20:35:00,12:54:00,0:40:00,5,72,1012
2015-09-07,66.72,580,09.07.2015,Sunny,0.0,29,22,05:40:00,20:38:00,12:44:00,13:58:00,11,71,1008
2015-09-08,66.36,576,09.08.2015,Sunny,0.0,29,23,06:07:00,20:11:00,1:28:00,16:5:00,18,71,1013
2015-09-09,65.97,573,09.09.2015,Sunny,0.0,25,22,06:38:00,19:25:00,2:56:00,17:12:00,27,62,1017
2015-09-10,65.64,570,09.10.2015,Partly cloudy,0.0,20,16,07:09:00,18:34:00,3:41:00,16:53:00,20,72,1018
2015-09-11,65.41,568,09.11.2015,Partly cloudy,0.04,17,13,07:44:00,17:52:00,5:18:00,16:53:00,13,76,1021
2015-09-12,65.09,565,09.12.2015,Overcast,0.1,11,10,08:17:00,17:36:00,5:59:00,16:34:00,28,81,1029
2015-09-13,65.53,569,13.09.2015,Cloudy,0.58,25,21,06:42:00,19:18:00,6:42:00,19:20:00,26,76,1018
2015-09-14,65.28,567,14.09.2015,Cloudy,0.21,24,21,06:43:00,19:16:00,7:39:00,19:49:00,25,78,1018
2015-09-15,65.0,565,15.09.2015,Cloudy,0.09,24,21,06:44:00,19:14:00,8:34:00,20:18:00,21,75,1018
2015-09-16,64.79,563,16.09.2015,Cloudy,0.25,21,20,06:45:00,19:13:00,9:30:00,20:48:00,21,81,1015
2015-09-17,64.49,560,17.09.2015,Partly cloudy,1.15,25,21,06:46:00,19:11:00,10:26:00,21:21:00,17,71,1013
2015-09-18,64.21,558,18.09.2015,Partly cloudy,1.6,24,20,06:47:00,19:9:00,11:23:00,21:58:00,16,71,1013
2015-09-19,63.97,556,19.09.2015,Partly cloudy,0.88,24,21,06:48:00,19:7:00,0:19:00,22:38:00,16,70,1013
2015-09-20,63.62,553,20.09.2015,Partly cloudy,0.84,23,20,06:49:00,19:6:00,13:14:00,23:24:00,16,69,1013
2015-09-21,63.36,550,21.09.2015,Sunny,0.0,26,20,06:50:00,19:4:00,14:8:00,,12,74,1009
2015-09-22,63.07,548,22.09.2015,Sunny,0.0,25,20,06:51:00,19:2:00,14:59:00,12:15:00,20,77,1009
2015-09-23,62.86,546,23.09.2015,Sunny,1.52,26,21,06:52:00,19:1:00,15:47:00,1:14:00,9,74,1009
2015-09-24,62.89,546,24.09.2015,Partly cloudy,3.25,25,21,06:53:00,18:59:00,16:32:00,2:17:00,16,70,1013
2015-09-25,63.12,548,25.09.2015,Sunny,0.02,26,22,06:54:00,18:57:00,17:15:00,3:25:00,9,66,1014
2015-09-26,62.4,542,26.09.2015,Sunny,0.0,27,21,06:55:00,18:55:00,17:54:00,4:36:00,9,74,1013
2015-09-27,62.15,540,27.09.2015,Sunny,0.12,26,22,06:56:00,18:54:00,18:33:00,5:50:00,15,81,1013
2015-09-28,61.9,538,28.09.2015,Thundery outbreaks possible,11.77,25,21,06:57:00,18:52:00,19:12:00,7:4:00,19,82,1014
2015-09-29,64.76,563,29.09.2015,Overcast,0.89,21,18,06:58:00,18:50:00,19:52:00,8:18:00,34,83,1016
2015-09-30,66.45,577,30.09.2015,Overcast,0.0,18,17,06:59:00,18:49:00,20:34:00,9:31:00,38,82,1021
2015-10-01,66.81,580,10.01.2015,Partly cloudy,2.26,8,4,08:28:00,17:55:00,23:9:00,11:3:00,31,81,1016
2015-10-02,66.81,580,10.02.2015,Overcast,0.0,3,2,08:05:00,18:32:00,,11:4:00,51,76,1009
2015-10-03,66.74,580,10.03.2015,Overcast,1.88,10,7,07:25:00,19:5:00,23:39:00,9:40:00,19,77,1017
2015-10-04,66.63,579,10.04.2015,Sunny,0.01,11,6,06:34:00,19:38:00,12:24:00,10:31:00,29,58,1025
2015-10-05,66.49,578,10.05.2015,Sunny,0.0,19,13,05:52:00,20:10:00,12:52:00,11:26:00,25,62,1015
2015-10-06,66.28,576,10.06.2015,Sunny,2.9,23,17,05:32:00,20:35:00,1:30:00,13:49:00,6,68,1012
2015-10-07,67.08,583,10.07.2015,Sunny,0.37,28,22,05:41:00,20:38:00,1:21:00,15:5:00,15,73,1012
2015-10-08,67.27,584,10.08.2015,Sunny,0.0,29,23,06:08:00,20:10:00,2:17:00,16:59:00,13,70,1011
2015-10-09,67.29,585,10.09.2015,Sunny,0.0,28,22,06:39:00,19:23:00,3:53:00,17:48:00,24,71,1015
2015-10-10,67.19,584,10.10.2015,Sunny,0.0,22,16,07:10:00,18:32:00,4:36:00,17:23:00,18,66,1018
2015-10-11,67.08,583,10.11.2015,Partly cloudy,0.3,17,13,07:45:00,17:51:00,6:14:00,17:24:00,9,80,1018
2015-10-12,67.16,583,10.12.2015,Overcast,0.46,10,9,08:18:00,17:36:00,6:56:00,17:15:00,27,78,1027
2015-10-13,67.3,585,13.10.2015,Overcast,0.55,16,14,07:13:00,18:27:00,7:25:00,18:51:00,20,83,1018
2015-10-14,67.31,585,14.10.2015,Cloudy,0.11,18,15,07:14:00,18:26:00,8:21:00,19:23:00,23,77,1021
2015-10-15,67.23,584,15.10.2015,Partly cloudy,0.02,18,15,07:15:00,18:24:00,9:18:00,19:58:00,26,77,1022
2015-10-16,67.09,583,16.10.2015,Partly cloudy,0.0,20,15,07:16:00,18:23:00,10:14:00,20:37:00,26,79,1021
2015-10-17,66.92,581,17.10.2015,Cloudy,0.14,19,16,07:17:00,18:21:00,11:9:00,21:21:00,8,83,1019
2015-10-18,66.72,580,18.10.2015,Overcast,0.17,19,16,07:19:00,18:20:00,0:3:00,22:9:00,13,82,1019
2015-10-19,66.54,578,19.10.2015,Sunny,0.0,20,15,07:20:00,18:18:00,0:54:00,23:4:00,8,80,1016
2015-10-20,66.31,576,20.10.2015,Sunny,1.61,21,16,07:21:00,18:17:00,13:42:00,,5,73,1013
2015-10-21,66.22,575,21.10.2015,Overcast,5.1,18,14,07:22:00,18:15:00,14:26:00,12:3:00,23,85,1012
2015-10-22,66.1,574,22.10.2015,Cloudy,1.42,20,15,07:23:00,18:14:00,15:8:00,1:7:00,20,85,1009
2015-10-23,66.39,577,23.10.2015,Overcast,0.0,18,16,07:24:00,18:12:00,15:48:00,2:14:00,25,86,1009
2015-10-24,68.0,591,24.10.2015,Patchy rain possible,0.14,18,15,07:25:00,18:11:00,16:25:00,3:25:00,22,76,1016
2015-10-25,69.4,603,25.10.2015,Sunny,0.21,16,13,07:27:00,18:10:00,17:3:00,4:36:00,20,74,1021
2015-10-26,69.62,605,26.10.2015,Partly cloudy,0.01,17,13,07:28:00,18:8:00,17:42:00,5:50:00,20,75,1021
2015-10-27,69.72,606,27.10.2015,Partly cloudy,0.03,16,12,07:29:00,18:7:00,18:22:00,7:3:00,25,72,1022
2015-10-28,69.76,606,28.10.2015,Partly cloudy,0.1,15,12,07:30:00,18:6:00,19:7:00,8:16:00,28,65,1023
2015-10-29,69.74,606,29.10.2015,Partly cloudy,0.15,15,12,07:31:00,18:4:00,19:55:00,9:27:00,28,76,1021
2015-10-30,69.66,605,30.10.2015,Partly cloudy,0.13,16,13,07:32:00,18:3:00,20:47:00,10:32:00,32,76,1023
2015-10-31,69.57,604,31.10.2015,Overcast,0.27,14,13,07:34:00,18:2:00,21:42:00,11:31:00,38,73,1030
2015-11-01,69.38,603,11.01.2015,Sunny,0.0,11,7,08:28:00,17:56:00,,11:31:00,30,78,1015
2015-11-02,69.13,600,11.02.2015,Overcast,0.65,3,2,08:04:00,18:33:00,12:48:00,11:38:00,47,79,1015
2015-11-03,68.93,599,11.03.2015,Patchy rain possible,0.78,10,7,07:24:00,19:6:00,,10:16:00,17,78,1014
2015-11-04,68.75,597,11.04.2015,Sunny,0.0,13,5,06:32:00,19:39:00,1:18:00,11:28:00,9,58,1024
2015-11-05,68.58,596,11.05.2015,Sunny,0.0,20,13,05:51:00,20:11:00,1:35:00,0:32:00,25,62,1016
2015-11-06,68.41,594,11.06.2015,Sunny,0.0,23,18,05:32:00,20:36:00,2:5:00,14:58:00,11,71,1013
2015-11-07,68.25,593,11.07.2015,Sunny,1.02,26,22,05:42:00,20:37:00,2:0:00,16:10:00,21,68,1014
2015-11-08,68.01,591,11.08.2015,Sunny,0.85,28,22,06:09:00,20:9:00,3:9:00,17:49:00,5,66,1010
2015-11-09,67.79,589,11.09.2015,Sunny,0.0,29,22,06:40:00,19:21:00,4:49:00,18:20:00,17,75,1015
2015-11-10,67.56,587,11.10.2015,Cloudy,10.62,22,18,07:11:00,18:30:00,5:33:00,17:52:00,11,72,1010
2015-11-11,67.37,585,11.11.2015,Partly cloudy,0.0,19,15,07:47:00,17:50:00,7:11:00,17:58:00,16,70,1019
2015-11-12,67.15,583,11.12.2015,Cloudy,0.02,10,9,08:18:00,17:36:00,7:53:00,18:1:00,24,75,1026
2015-11-13,66.98,582,13.11.2015,Sunny,0.0,18,14,07:49:00,17:48:00,9:5:00,19:19:00,13,77,1027
2015-11-14,66.78,580,14.11.2015,Sunny,0.0,17,13,07:50:00,17:47:00,10:0:00,20:6:00,10,82,1022
2015-11-15,66.57,578,15.11.2015,Sunny,0.01,16,12,07:51:00,17:46:00,10:52:00,20:59:00,13,73,1019
2015-11-16,66.33,576,16.11.2015,Partly cloudy,0.0,15,11,07:52:00,17:45:00,11:42:00,21:57:00,12,76,1014
2015-11-17,66.15,575,17.11.2015,Sunny,0.0,15,11,07:54:00,17:44:00,0:26:00,22:58:00,17,69,1021
2015-11-18,65.89,572,18.11.2015,Sunny,0.0,16,11,07:55:00,17:44:00,13:8:00,,11,65,1018
2015-11-19,65.65,570,19.11.2015,Sunny,0.0,16,13,07:56:00,17:43:00,13:47:00,12:3:00,13,77,1021
2015-11-20,65.37,568,20.11.2015,Sunny,0.0,19,13,07:57:00,17:42:00,14:23:00,1:9:00,19,56,1016
2015-11-21,65.06,565,21.11.2015,Sunny,0.0,19,16,07:58:00,17:42:00,14:59:00,2:18:00,39,63,1007
2015-11-22,64.82,563,22.11.2015,Sunny,0.0,20,16,07:59:00,17:41:00,15:36:00,3:28:00,40,64,1008
2015-11-23,64.7,562,23.11.2015,Sunny,0.0,20,16,08:00:00,17:40:00,16:14:00,4:39:00,22,64,1019
2015-11-24,64.5,560,24.11.2015,Sunny,0.0,19,15,08:02:00,17:40:00,16:55:00,5:51:00,13,64,1021
2015-11-25,64.32,559,25.11.2015,Sunny,0.0,18,15,08:03:00,17:39:00,17:41:00,7:2:00,16,59,1012
2015-11-26,64.05,556,26.11.2015,Partly cloudy,0.0,18,15,08:04:00,17:39:00,18:31:00,8:10:00,18,68,1004
2015-11-27,64.1,557,27.11.2015,Cloudy,2.48,16,13,08:05:00,17:38:00,19:25:00,9:14:00,12,87,1010
2015-11-28,63.98,556,28.11.2015,Partly cloudy,10.2,15,13,08:06:00,17:38:00,20:23:00,10:11:00,20,80,1008
2015-11-29,64.15,557,29.11.2015,Overcast,2.03,12,10,08:07:00,17:38:00,21:23:00,11:1:00,10,79,1017
2015-11-30,64.08,557,30.11.2015,Sunny,0.0,11,8,08:08:00,17:37:00,22:22:00,11:45:00,17,63,1021
2015-12-01,63.98,556,12.01.2015,Overcast,14.07,10,5,08:28:00,17:57:00,12:5:00,0:0:00,34,82,1018
2015-12-02,63.79,554,12.02.2015,Overcast,3.31,4,2,08:03:00,18:34:00,1:47:00,0:16:00,38,89,1022
2015-12-03,63.62,553,12.03.2015,Partly cloudy,1.5,11,7,07:22:00,19:7:00,12:36:00,10:57:00,16,77,1013
2015-12-04,63.5,552,12.04.2015,Sunny,0.0,15,7,06:30:00,19:41:00,2:7:00,0:29:00,4,59,1023
2015-12-05,63.31,550,12.05.2015,Sunny,0.0,20,14,05:50:00,20:12:00,2:14:00,13:41:00,27,65,1019
2015-12-06,63.1,548,12.06.2015,Sunny,0.01,25,18,05:32:00,20:36:00,2:40:00,16:6:00,14,75,1016
2015-12-07,62.91,546,12.07.2015,Sunny,0.0,27,21,05:42:00,20:37:00,2:42:00,17:12:00,22,57,1014
2015-12-08,62.77,545,12.08.2015,Sunny,0.0,30,23,06:10:00,20:7:00,4:4:00,18:32:00,6,60,1012
2015-12-09,62.58,544,12.09.2015,Light rain shower,3.33,23,21,06:41:00,19:20:00,5:46:00,18:50:00,27,82,1015
2015-12-10,62.39,542,12.10.2015,Cloudy,4.24,23,15,07:12:00,18:29:00,6:28:00,18:20:00,22,79,1011
2015-12-11,62.18,540,12.11.2015,Sunny,0.0,18,15,07:48:00,17:49:00,8:8:00,18:36:00,4,74,1025
2015-12-12,61.96,538,12.12.2015,Overcast,0.0,9,6,08:19:00,17:36:00,8:48:00,18:53:00,19,79,1024
2015-12-13,61.71,536,13.12.2015,Sunny,0.0,10,6,08:20:00,17:36:00,9:39:00,19:50:00,9,72,1024
2015-12-14,61.56,535,14.12.2015,Sunny,0.0,12,7,08:21:00,17:37:00,10:26:00,20:51:00,12,73,1023
2015-12-15,61.4,533,15.12.2015,Partly cloudy,0.0,11,8,08:21:00,17:37:00,11:10:00,21:56:00,25,77,1027
2015-12-16,61.2,532,16.12.2015,Overcast,0.1,9,7,08:22:00,17:37:00,11:49:00,23:2:00,27,77,1027
2015-12-17,60.98,530,17.12.2015,Overcast,0.83,9,8,08:23:00,17:37:00,0:26:00,,32,80,1028
2015-12-18,60.92,529,18.12.2015,Cloudy,1.31,10,9,08:23:00,17:38:00,13:1:00,12:8:00,21,80,1016
2015-12-19,60.72,527,19.12.2015,Cloudy,1.81,9,8,08:24:00,17:38:00,13:37:00,1:17:00,17,81,1018
2015-12-20,60.56,526,20.12.2015,Cloudy,3.91,9,8,08:25:00,17:39:00,14:12:00,2:25:00,19,78,1019
2015-12-21,60.24,523,21.12.2015,Sunny,0.0,11,6,08:25:00,17:39:00,14:51:00,3:34:00,4,80,1031
2015-12-22,60.13,522,22.12.2015,Sunny,0.0,12,8,08:26:00,17:39:00,15:33:00,4:43:00,7,77,1030
2015-12-23,59.98,521,23.12.2015,Sunny,0.0,12,8,08:26:00,17:40:00,16:19:00,5:51:00,2,74,1030
2015-12-24,59.76,519,24.12.2015,Sunny,0.0,13,8,08:27:00,17:41:00,17:10:00,6:56:00,4,68,1030
2015-12-25,59.63,518,25.12.2015,Sunny,0.07,12,9,08:27:00,17:41:00,18:6:00,7:56:00,13,81,1030
2015-12-26,59.43,516,26.12.2015,Sunny,0.05,11,8,08:27:00,17:42:00,19:5:00,8:50:00,11,81,1033
2015-12-27,59.18,514,27.12.2015,Sunny,0.0,12,7,08:28:00,17:42:00,20:5:00,9:38:00,4,73,1032
2015-12-28,58.94,512,28.12.2015,Cloudy,1.26,10,8,08:28:00,17:43:00,21:6:00,10:19:00,18,75,1017
2015-12-29,58.79,511,29.12.2015,Patchy rain possible,1.29,11,7,08:28:00,17:44:00,22:5:00,10:55:00,27,79,1021
2015-12-30,58.62,509,30.12.2015,Overcast,2.49,6,2,08:29:00,17:45:00,23:4:00,11:28:00,32,73,1028
